videoId,title,singer
UBySINroNkw,周杰倫 Jay Chou【明明就 Ming Ming Jiu】Official MV,周杰倫 Jay Chou
MAjY8mCTXWk,"周杰倫 Jay Chou【不愛我就拉倒 If You Don't Love Me, It's Fine】Official MV 發燒影片華語地區蟬聯第一 美國直衝前二",周杰倫 Jay Chou
6Q0Pd53mojY,周杰倫 Jay Chou【夜曲 Nocturne】-Official Music Video,周杰倫 Jay Chou
wt0RKW3aC84,周杰倫 Jay Chou【給我一首歌的時間 Give me the Time of One Song】-Official Music Video,周杰倫 Jay Chou
Bbp9ZaJD_eA,周杰倫 Jay Chou【七里香 Orange Jasmine】-Official Music Video,周杰倫 Jay Chou
mLFhTFiX0uM,周杰倫 Jay Chou【說好的幸福呢 The Promised Love】-Official Music Video,周杰倫 Jay Chou
9tN1xixvYOc,周杰倫 Jay Chou【錯過的煙火 You Are The Firework I Missed】Official MV,周杰倫 Jay Chou
Z8Mqw0b9ADs,周杰倫 Jay Chou【青花瓷 Blue and White Porcelain】-Official Music Video,周杰倫 Jay Chou
F_dGEjzRG_Y,周杰倫 Jay Chou【粉色海洋 Pink Ocean】Official MV,周杰倫 Jay Chou
sHD_z90ZKV0,周杰倫 Jay Chou【稻香 Rice Field】-Official Music Video,周杰倫 Jay Chou
_B8RaLCNUZw,周杰倫 Jay Chou【聽媽媽的話 Listen to Mom】-Official Music Video,周杰倫 Jay Chou
aaM7qG2ycjk,周杰倫 Jay Chou【髮如雪 Hair White as Snow】-Official Music Video,周杰倫 Jay Chou
TbFWYT9VGRk,周杰倫 Jay Chou【我是如此相信 I Truly Believe】(電影天火主題曲) Official MV,周杰倫 Jay Chou
ocDo3ySyHSI,周杰倫 Jay Chou【千里之外 Far Away (feat.費玉清 Fei Yu-ching)】-Official Music Video,周杰倫 Jay Chou
kYhh1PpsOg4,周杰倫 Jay Chou【珊瑚海 Coral Sea (feat. 梁心頤 Lara)】-Official Music Video,周杰倫 Jay Chou
L6joGUdc6y4,周杰倫 Jay Chou【紅塵客棧 Hong-Chen Inn】Official MV,周杰倫 Jay Chou
2zxc27bvrO8,周杰倫 Jay Chou【最長的電影 The Longest Movie】-Official Music Video,周杰倫 Jay Chou
PdjbRvvJAzg,周杰倫 Jay Chou【菊花台 Chrysanthemum Terrace】-Official Music Video,周杰倫 Jay Chou
s-VFpsrbWLk,周杰倫 Jay Chou【我不配 Not Good Enough For You】-Official Music Video,周杰倫 Jay Chou
H7hpK6cm-6k,周杰倫 Jay Chou【開不了口 I Find It Hard To Say】Official MV,周杰倫 Jay Chou
KcK8WurGpEQ,周杰倫 Jay Chou【藉口 Excuse】-Official Music Video,周杰倫 Jay Chou
wr-6wwt8RXk,周杰倫 Jay Chou【霍元甲 Fearless】-Official Music Video,周杰倫 Jay Chou
WxZvXPTBC0A,周杰倫 Jay Chou【彩虹 Rainbow】-Official Music Video,周杰倫 Jay Chou
duZDsG3tvoA,周杰倫 Jay Chou【半島鐵盒 Peninsula Ironbox】Official MV,周杰倫 Jay Chou
RPWDeLqsN0g,周杰倫 Jay Chou【龍捲風 Tornado】-Official Music Video,周杰倫 Jay Chou
5XK2C9w6oVk,周杰倫 Jay Chou【愛在西元前 Love before AD】Official MV,周杰倫 Jay Chou
bX33UI9ZPLk,周杰倫 Jay Chou【黑色毛衣 Black Sweater】-Official Music Video,周杰倫 Jay Chou
QQucPUfXUQQ,周杰倫Jay Chou(ジェイ・チョウ)【等你下課Waiting For You (with 楊瑞代 Gary)】(君を待っている) Official MV,周杰倫 Jay Chou
9q7JOQfcJQM,周杰倫 Jay Chou【以父之名 In The Name of The Father】-Official Music Video,周杰倫 Jay Chou
MKNrnSsIwf8,周杰倫 Jay Chou【回到過去 Back to the Past】Official MV,周杰倫 Jay Chou
87VUC4J_0Ps,周杰倫 Jay Chou【可愛女人 Cute Girl (feat.徐若瑄Vivian)】 -Official Music Video,周杰倫 Jay Chou
qQ7g1tfEGFc,周杰倫 Jay Chou【陽光宅男 Sunshine Nerd】-Official Music Video,周杰倫 Jay Chou
